mission,object_id,period_days,duration_hours,depth_ppm,label
kepler,10015516,67.69213907,51.349,25457.0,FALSE POSITIVE
kepler,10154388,12.06222962,2.0584,300.2,CANDIDATE
kepler,1432789,9.93146307,5.678,398.6,CANDIDATE
kepler,1718189,21.85362905,3.439,355.6,CANDIDATE
kepler,5880320,8.19345065,5.234,115.4,CANDIDATE
kepler,5130369,19.97867,10.168,944.3,FALSE POSITIVE
kepler,6037187,41.8059544,6.057,434.4,CANDIDATE
kepler,6147122,15.45158184,2.406,85.3,FALSE POSITIVE
kepler,8257407,89.698168533,5.5418,273110.0,FALSE POSITIVE
kepler,8218274,1.187352427,4.999,20703.0,FALSE POSITIVE
kepler,3964562,3.012476582,3.1424,1138.5,FALSE POSITIVE
kepler,5735762,4.77800306,2.7361,473.0,CANDIDATE
kepler,6292162,7.814839231,3.0122,2010.3,FALSE POSITIVE
kepler,6307521,29.7452499,22.695,778.9,FALSE POSITIVE
kepler,6359320,5.32667299,3.4045,611.4,CANDIDATE
kepler,3848972,0.741057213,1.05299,1996.3,FALSE POSITIVE
kepler,3860441,2.988085455,3.68,802.8,FALSE POSITIVE
kepler,3765771,2.783883492,2.4546,903.9,FALSE POSITIVE
kepler,3557341,0.393727296,3.02,903.5,FALSE POSITIVE
kepler,3859628,8.17242644,3.902,864.3,CANDIDATE
kepler,3644071,1295.362215,28.297,8708.0,CANDIDATE
kepler,1718189,13.0607936,3.215,236.6,CANDIDATE
kepler,1431122,4.2989201,2.747,237.6,CANDIDATE
kepler,3858949,25.9518461,14.581,1058.5,FALSE POSITIVE
kepler,3858824,25.9518536,14.755,2017.9,FALSE POSITIVE
kepler,2157247,5.68628739,17.573,5559.7,FALSE POSITIVE
kepler,7601633,15.663886949,2.4775,5144.4,FALSE POSITIVE
kepler,8242681,4.020628573,4.4085,20901.0,FALSE POSITIVE
kepler,8260218,5.714817603,3.14126,12295.0,CANDIDATE
kepler,8246781,185.02288222,4.87326,43547.0,FALSE POSITIVE
kepler,8264070,2.897432135,3.1793,1223.7,FALSE POSITIVE
kepler,8222813,8.70420525,2.9385,1074.9,CANDIDATE
kepler,6359320,8.1280933,3.727,224.1,CANDIDATE
kepler,6359320,2.83668931,3.031,166.1,CANDIDATE
kepler,6362874,0.974868896,1.6191,197.6,CANDIDATE
kepler,6272413,4.89721006,1.812,274.4,CANDIDATE
kepler,8279765,2.757794163,2.7644,39043.0,FALSE POSITIVE
kepler,8330548,1.914158508,3.2917,7829.2,FALSE POSITIVE
kepler,3348082,3.98216698,2.396,381.3,FALSE POSITIVE
kepler,3853673,0.643794198,1.5662,456.7,FALSE POSITIVE
kepler,3447722,16.08832318,5.731,597.8,CANDIDATE
kepler,3447722,10.30067919,4.885,271.8,CANDIDATE
kepler,3447722,35.6757453,7.381,471.2,CANDIDATE
kepler,3447722,1.00861677,0.91,,CANDIDATE
kepler,1432214,161.78832712,5.31,87750.0,FALSE POSITIVE
kepler,2165002,16.56806842,4.2647,1331.4,CANDIDATE
kepler,2165002,47.3329299,2.708,931.5,CANDIDATE
kepler,2441728,0.856895349,1.3078,82.2,FALSE POSITIVE
kepler,1871056,40.8065333,13.135,313.9,CANDIDATE
kepler,8222813,2.46697039,1.6345,308.7,CANDIDATE
kepler,12105051,2.624234833,1.3874,2607.0,CANDIDATE
kepler,8240904,6.61836309,3.6813,549.1,CANDIDATE
kepler,8240904,107.7214092,8.042,1396.2,CANDIDATE
kepler,8240904,92.77779,6.64,359.0,CANDIDATE
kepler,8374494,5.251916208,4.9095,10624.0,FALSE POSITIVE
kepler,5735762,9.673958488,3.2641,952.7,CANDIDATE
kepler,8414907,100.3039228,8.702,5450.0,FALSE POSITIVE
kepler,8414907,200.61103346,7.13,,FALSE POSITIVE
kepler,8397446,0.986620248,3.9722,1345.8,FALSE POSITIVE
kepler,8386035,1.63484631,6.11,,FALSE POSITIVE
kepler,3962243,14.12847677,3.685,628.7,CANDIDATE
kepler,3962243,48.6478543,5.464,641.8,CANDIDATE
kepler,3438507,8.39842977,6.344,340.1,CANDIDATE
kepler,3869014,8.63847391,5.4566,395.9,CANDIDATE
kepler,3756801,422.917678,31.274,1367.7,CANDIDATE
kepler,1871056,140.10765,18.503,266.8,CANDIDATE
kepler,1865042,3.4815917,1.8069,135.2,CANDIDATE
kepler,2438502,8.360616221,7.5385,28066.0,FALSE POSITIVE
kepler,2309585,1.838514968,2.7391,2721.7,FALSE POSITIVE
kepler,5780460,35.61760233,8.4559,4634.9,CANDIDATE
kepler,8244190,1.09206833,1.8596,219.2,FALSE POSITIVE
kepler,8229696,10.12805158,3.517,477.4,CANDIDATE
kepler,8262210,1.613001111,2.394,104.1,FALSE POSITIVE
kepler,10272640,3.770551475,3.8077,12440.0,CANDIDATE
kepler,10232123,1.343767797,1.9405,4702.6,FALSE POSITIVE
kepler,10223616,29.12436474,3.4209,6496.0,FALSE POSITIVE
kepler,8415745,31.82814583,2.917,4456.8,FALSE POSITIVE
kepler,8378634,3.629442796,5.63,426.6,FALSE POSITIVE
kepler,8397675,0.553261874,0.8875,1038.1,FALSE POSITIVE
kepler,8346392,5.72812616,2.0295,643.4,CANDIDATE
kepler,8288947,3.75574267,2.2911,417.4,CANDIDATE
kepler,8312852,7.44042933,2.991,547.3,FALSE POSITIVE
kepler,9480189,6.581477136,3.0896,2318.9,CANDIDATE
kepler,11974540,24.669192732,7.03515,7382.3,FALSE POSITIVE
kepler,9480189,2.382652873,1.8888,705.4,CANDIDATE
kepler,9480189,24.66461416,2.8579,2398.8,CANDIDATE
kepler,9512687,11.51517167,2.006,1357.4,CANDIDATE
kepler,8644288,7.641567589,3.41018,2269.7,CANDIDATE
kepler,5738346,30.6113932,3.576,3472.0,FALSE POSITIVE
kepler,1725016,7.40742502,3.675,442.0,CANDIDATE
kepler,1722276,569.934135,4.1904,18904.0,FALSE POSITIVE
kepler,892772,5.09246539,3.659,254.0,FALSE POSITIVE
kepler,1027438,110.61576622,5.0,,FALSE POSITIVE
kepler,10268907,1.103971357,0.926,317.9,FALSE POSITIVE
kepler,5446285,10.916108342,3.6496,1479.0,CANDIDATE
kepler,10166274,3.353732008,1.4598,1264.7,CANDIDATE
kepler,10166274,6.877446033,1.3692,1632.3,CANDIDATE
kepler,10166274,28.46464804,2.6657,1629.8,CANDIDATE
kepler,10153827,0.293630085,2.3857,2017.7,FALSE POSITIVE
kepler,5735762,42.89645024,5.6897,555.3,CANDIDATE
kepler,8302450,2.44199803,2.759,251.7,FALSE POSITIVE
kepler,8313667,30.5872153,5.3698,464.8,CANDIDATE
kepler,8351704,7.09712124,2.1059,369.5,CANDIDATE
kepler,8299955,2.6827683,2.957,79.8,FALSE POSITIVE
kepler,9513865,3.601465336,2.2753,777.7,CANDIDATE
kepler,9595686,3.108251172,2.5048,1867.7,FALSE POSITIVE
kepler,9605514,25.8474958,5.985,537.4,CANDIDATE
kepler,9605514,40.715561,6.894,680.9,CANDIDATE
kepler,9661877,20.42720701,3.447,1273.0,FALSE POSITIVE
kepler,5728283,6.198273591,7.53837,47303.0,FALSE POSITIVE
kepler,8127639,1.023471798,2.3499,861.4,FALSE POSITIVE
kepler,6047498,0.51872711,1.252,714.1,FALSE POSITIVE
kepler,8125580,17.31711739,3.1518,1473.0,CANDIDATE
kepler,8158127,9.42889884,4.4481,565.4,CANDIDATE
kepler,10158990,1.096583368,2.1188,308.5,FALSE POSITIVE
kepler,10149023,9.95639775,5.615,510.5,CANDIDATE
kepler,10141900,6.50327035,2.591,418.3,CANDIDATE
kepler,10141900,4.09667624,2.19,302.3,CANDIDATE
kepler,10141900,1.196548464,1.2592,224.6,CANDIDATE
kepler,8410727,11.47609015,5.046,182.3,CANDIDATE
kepler,8410727,25.2630467,6.22,125.5,CANDIDATE
kepler,8349405,7.1688266,1.29,,FALSE POSITIVE
kepler,8278371,0.677374687,1.8361,76.7,CANDIDATE
kepler,8280511,10.43547031,3.4167,210.2,CANDIDATE
kepler,8280511,7.41084314,3.245,124.1,CANDIDATE
kepler,9710326,28.59914031,3.6567,1585.1,CANDIDATE
kepler,9761882,24.58716355,3.984,907.5,CANDIDATE
kepler,5297298,34.193600311,5.41382,13715.0,FALSE POSITIVE
kepler,9766437,12.53248222,4.0168,1145.9,CANDIDATE
kepler,9772531,31.201692472,2.15663,34514.0,CANDIDATE
kepler,9775938,13.19720694,3.4872,2141.4,CANDIDATE
kepler,8644288,14.85890852,3.5252,3269.0,CANDIDATE
kepler,8158127,4.08897299,3.585,157.9,CANDIDATE
kepler,8176653,2.866680334,1.1264,712.4,FALSE POSITIVE
kepler,8174625,17.44486016,4.445,826.9,CANDIDATE
kepler,8183911,8.30697421,2.76,158.7,FALSE POSITIVE
kepler,8179973,2.49705175,3.79,,FALSE POSITIVE
kepler,10157458,7.33685101,3.548,325.8,CANDIDATE
kepler,4649305,22.65117451,3.6895,2250.0,FALSE POSITIVE
kepler,10148521,1.204274435,1.3362,185.8,FALSE POSITIVE
kepler,10118816,7.71790675,1.84,306.8,CANDIDATE
kepler,10122255,27.6652847,6.633,469.2,CANDIDATE
kepler,3124412,0.948950734,4.0245,2133.0,FALSE POSITIVE
kepler,3835670,14.55730897,7.7643,956.9,CANDIDATE
kepler,10287248,4.722254104,3.451,82670.0,FALSE POSITIVE
kepler,10351767,0.635069939,2.07171,33117.0,FALSE POSITIVE
kepler,10295951,6.810823723,7.98574,14447.0,CANDIDATE
kepler,10342041,0.933746515,6.6522,2936.6,FALSE POSITIVE
kepler,10514770,1.872421727,1.5261,3018.9,FALSE POSITIVE
kepler,9775938,33.6528474,3.9616,1140.8,CANDIDATE
kepler,9787239,5.90127815,2.1979,1525.2,CANDIDATE
kepler,9787239,8.75209691,2.3742,1367.6,CANDIDATE
kepler,9787239,22.78078241,3.3002,1925.1,CANDIDATE
kepler,9787239,2.896005211,1.6776,614.1,CANDIDATE
kepler,9787239,0.742957911,0.6688,843.3,CANDIDATE
kepler,2309719,54.35635067,6.4345,10510.0,FALSE POSITIVE
kepler,2558363,0.54624855,2.0543,639.7,FALSE POSITIVE
kepler,2716853,18.82744023,4.664,1006.2,CANDIDATE
kepler,2445154,8.4120069,3.923,819.6,FALSE POSITIVE
kepler,2715135,5.747711909,1.8923,820.1,CANDIDATE
kepler,8644288,3.504691252,1.9811,315.1,CANDIDATE
kepler,3113266,0.995861402,1.1507,4993.8,FALSE POSITIVE
kepler,3247268,86.67856052,10.1289,8244.1,CANDIDATE
kepler,3247268,12.21828097,2.6969,1843.4,CANDIDATE
kepler,3232859,8.387210055,1.6477,4952.0,FALSE POSITIVE
kepler,3098184,15.2384539,19.292,7019.0,FALSE POSITIVE
kepler,2720309,0.413334492,2.3808,2025.1,FALSE POSITIVE
kepler,10342065,0.93374614,6.551,1717.5,FALSE POSITIVE
kepler,10352945,6.47179275,6.788,402.5,FALSE POSITIVE
kepler,10354039,64.617518,5.796,2486.6,CANDIDATE
kepler,10330115,13.21409607,3.5641,1154.8,CANDIDATE
kepler,10426656,6.05729966,3.7419,385.2,CANDIDATE
kepler,9820483,3.584101048,2.7316,2608.1,CANDIDATE
kepler,9941662,1.763587535,3.16877,4590.6,CANDIDATE
kepler,7778437,5.014234733,4.589,6536.0,CANDIDATE
kepler,9823457,8.11528727,3.211,834.9,CANDIDATE
kepler,9823457,36.9250409,4.9381,902.0,CANDIDATE
kepler,2574201,37.4783492,5.317,1467.9,FALSE POSITIVE
kepler,2166206,8.09695764,3.319,283.5,FALSE POSITIVE
kepler,2164169,32.3122867,6.569,677.8,CANDIDATE
kepler,2574338,9.22961384,2.235,492.1,CANDIDATE
kepler,2584163,14.5598556,5.624,290.6,CANDIDATE
kepler,4180280,4.176254191,3.6716,1360.1,CANDIDATE
kepler,3239636,0.528755447,5.714,408.5,FALSE POSITIVE
kepler,2721030,6.10027621,4.7476,766.6,CANDIDATE
kepler,3329204,51.59809554,2.0153,5869.2,CANDIDATE
kepler,3230491,1500.0,7.109,9592.0,CANDIDATE
kepler,3340070,10.9110487,7.033,401.9,FALSE POSITIVE
kepler,7626506,8.408878137,3.4967,798.9,CANDIDATE
kepler,10426656,10.93725572,3.0822,421.6,CANDIDATE
kepler,10426656,2.97136658,2.716,233.3,CANDIDATE
kepler,10528068,158.6850022,11.5372,898.3,CANDIDATE
kepler,10468940,2.936527336,1.771,352.3,CANDIDATE
kepler,9825625,7.03902016,3.8633,529.8,CANDIDATE
kepler,9875711,8.360870704,2.7144,2039.7,CANDIDATE
kepler,7661409,3.14051153,8.2806,1444.4,FALSE POSITIVE
kepler,1026957,21.76129812,1.243,1300.7,CANDIDATE
kepler,10002261,12.713794177,2.44093,36719.0,FALSE POSITIVE
kepler,8176650,15.801100028,6.37505,37545.0,FALSE POSITIVE
kepler,2162635,1500.1406772,25.727,4129.9,CANDIDATE
kepler,5899544,1.739428983,2.4894,5897.4,FALSE POSITIVE
kepler,5963222,1.217266418,3.3208,5811.5,FALSE POSITIVE
kepler,5982353,19.563092517,6.9547,12992.0,FALSE POSITIVE
kepler,6205468,3.7228551,12.8164,2969.2,FALSE POSITIVE
kepler,8506766,48.93786896,6.5868,7240.1,FALSE POSITIVE
kepler,3240706,5.48990788,4.02,598.9,FALSE POSITIVE
kepler,2853093,161.5278347,3.6734,4653.6,CANDIDATE
kepler,3228824,0.73093905,2.8437,451.1,FALSE POSITIVE
kepler,3245969,11.39102358,2.303,448.6,CANDIDATE
kepler,3231341,12.33343853,6.221,536.4,CANDIDATE
kepler,10468940,8.01500821,3.0137,363.0,CANDIDATE
kepler,10341831,0.933749941,6.606,415.3,FALSE POSITIVE
kepler,10337517,7.053934488,1.7244,511.5,CANDIDATE
kepler,10337517,4.29263699,2.7,61.4,CANDIDATE
kepler,10351231,7.6746614,1.9374,503.0,CANDIDATE
kepler,10485179,0.445275074,2.276,254.7,FALSE POSITIVE
kepler,8561063,1.213770423,0.5532,1821.0,CANDIDATE
kepler,8561063,0.453287416,0.4445,1461.5,CANDIDATE
kepler,8892910,10.810132734,4.4618,6165.2,FALSE POSITIVE
kepler,8561063,1.865114193,0.4279,1124.8,CANDIDATE
kepler,10657664,3.273699006,3.07626,6862.8,FALSE POSITIVE
kepler,3337351,7.047103499,3.3208,71318.0,FALSE POSITIVE
kepler,6153201,0.530300102,2.8502,3040.0,FALSE POSITIVE
kepler,5802486,1.073917869,2.4305,1926.6,FALSE POSITIVE
kepler,5817553,4.206096814,10.7381,1298.1,FALSE POSITIVE
kepler,5982368,19.56313723,6.8575,5536.0,FALSE POSITIVE
kepler,5816811,2.227718792,4.9699,1039.0,FALSE POSITIVE
kepler,5816165,0.591914504,1.0225,1057.7,FALSE POSITIVE
kepler,7102227,36.7704935,4.42,1346.6,CANDIDATE
kepler,7102227,14.58932429,2.4184,831.3,CANDIDATE
kepler,7102227,0.764017553,1.103,128.2,CANDIDATE
kepler,6960913,59.8780258,4.8027,1419.1,CANDIDATE
kepler,6837146,20.51360192,3.4769,1174.1,CANDIDATE
kepler,11122894,74.92768653,4.74,4119.2,CANDIDATE
kepler,11122894,150.0189511,4.3823,4319.7,CANDIDATE
kepler,11129738,2.613020421,1.9588,599.7,CANDIDATE
kepler,11401182,0.927859786,1.4279,515.3,CANDIDATE
kepler,11030711,205.912735,9.992,2378.8,CANDIDATE
kepler,11512246,7.10695741,5.1462,131.0,CANDIDATE
kepler,6607286,0.783276173,1.6735,264.7,CANDIDATE
kepler,6607286,3.17405898,2.3156,282.2,CANDIDATE
kepler,6690082,2.1395563,2.0678,266.1,CANDIDATE
kepler,6690082,4.807103254,0.9393,450.5,CANDIDATE
kepler,6448890,21.4054422,11.721,409.3,CANDIDATE
kepler,6448890,10.5007712,14.522,183.4,CANDIDATE
kepler,10730034,2.633852528,2.0206,259.8,CANDIDATE
kepler,10730034,6.18670882,2.909,202.6,CANDIDATE
kepler,10858691,1.796320953,1.9139,210.9,CANDIDATE
kepler,10858691,3.468073,2.361,243.9,CANDIDATE
kepler,10858691,5.9142668,2.661,253.2,CANDIDATE
kepler,8107380,14.00640392,4.6919,716.4,CANDIDATE
kepler,6936909,3.546531809,2.2746,442.7,CANDIDATE
kepler,6936909,5.70070626,1.6408,379.8,CANDIDATE
kepler,6962977,20.8341497,4.522,803.1,CANDIDATE
kepler,6962977,7.0556584,3.0479,705.6,CANDIDATE
kepler,11176127,10.47548084,2.3024,1070.7,CANDIDATE
kepler,11176127,22.92886314,2.0831,908.9,CANDIDATE
kepler,11176127,77.4740991,4.168,1543.6,CANDIDATE
kepler,11075279,345.1589354,7.5646,5087.9,CANDIDATE
kepler,11014932,6.88595222,4.148,428.5,CANDIDATE
kepler,6607447,99.6442783,5.1772,3215.6,CANDIDATE
kepler,6677256,3.125814002,1.7895,238.8,FALSE POSITIVE
kepler,8030148,5.660669429,4.6483,737.8,CANDIDATE
kepler,6692833,10.80487163,2.7215,292.7,FALSE POSITIVE
kepler,6693640,13.71938426,5.5677,316.4,CANDIDATE
kepler,10858691,29.2214959,4.014,394.0,CANDIDATE
kepler,10973814,44.8520997,3.5729,780.8,CANDIDATE
kepler,10973814,20.34237838,2.3351,564.6,CANDIDATE
kepler,6541920,118.3786735,9.5574,1083.3,CANDIDATE
kepler,10586208,23.58444746,5.5545,429.2,CANDIDATE
kepler,6962977,11.97884409,3.751,707.9,CANDIDATE
kepler,6962977,3.71545593,2.558,331.7,CANDIDATE
kepler,6962977,2.58083264,2.1729,270.2,CANDIDATE
kepler,7174351,1.487084251,1.3233,295.7,FALSE POSITIVE
kepler,6932987,19.25404023,4.6509,987.7,CANDIDATE
kepler,11014932,15.0549356,4.801,256.4,CANDIDATE
kepler,11014932,2.92721119,2.545,170.2,CANDIDATE
kepler,11014932,38.2856338,6.512,322.8,CANDIDATE
kepler,11288505,19.80787763,3.453,616.3,CANDIDATE
kepler,11493431,2.343230566,2.0424,246.5,CANDIDATE
kepler,6441738,19.03723442,3.3882,401.3,CANDIDATE
kepler,8801343,2.73987398,4.15886,20632.0,FALSE POSITIVE
kepler,8488878,5.801880653,4.2608,41924.0,FALSE POSITIVE
kepler,8560285,85.34092607,10.6141,51746.0,FALSE POSITIVE
kepler,8620565,0.782045734,1.7945,16185.0,FALSE POSITIVE
kepler,8616873,0.576078683,1.63253,10085.0,CANDIDATE
kepler,10854768,10.1171684,4.6677,288.7,CANDIDATE
kepler,10964440,19.12947603,3.9622,451.2,CANDIDATE
kepler,10713616,83.5781976,7.2487,630.8,CANDIDATE
kepler,10963242,6.1469956,3.3153,249.6,CANDIDATE
kepler,10785538,0.522457732,0.8907,143.8,FALSE POSITIVE
kepler,6932987,54.1558384,4.432,1109.8,CANDIDATE
kepler,8191672,3.548465446,4.56904,7251.5,CANDIDATE
kepler,6851425,11.1199028,3.3759,636.3,CANDIDATE
kepler,6934291,0.567856484,1.0258,334.8,CANDIDATE
kepler,7357531,251.0597249,5.1095,7419.8,FALSE POSITIVE
kepler,6185711,11.70219638,2.6658,639.7,FALSE POSITIVE
kepler,11037335,40.7150498,8.587,563.9,CANDIDATE
kepler,11037335,10.44635944,2.749,354.2,CANDIDATE
kepler,11389771,2.508553286,2.2664,211.6,CANDIDATE
kepler,11389771,13.75129636,3.853,348.5,CANDIDATE
kepler,8737796,0.885747456,4.4788,895.2,FALSE POSITIVE
kepler,8462258,3.611541977,8.6068,2972.3,FALSE POSITIVE
kepler,10925104,8.041347775,2.6332,591.0,CANDIDATE
kepler,8454250,5.082722475,5.9139,1974.1,FALSE POSITIVE
kepler,8494263,78.9257421,7.5193,17972.0,CANDIDATE
kepler,8848271,9.991625291,3.8552,3450.5,FALSE POSITIVE
kepler,10585852,8.57504983,8.653,160.6,CANDIDATE
kepler,10928043,6.84639884,3.4919,149.7,CANDIDATE
kepler,10794087,7.64970832,6.625,55.4,CANDIDATE
kepler,10794087,12.37679312,3.85,,CANDIDATE
kepler,6541920,10.30401132,4.2246,316.1,CANDIDATE
kepler,4275739,2.171827838,3.2205,42086.0,FALSE POSITIVE
kepler,7287415,3.016182013,2.8349,222.5,CANDIDATE
kepler,6924203,6.8833761,2.2702,458.4,CANDIDATE
kepler,6878167,0.833980196,1.756,261.2,FALSE POSITIVE
kepler,6880531,69.62754202,11.07,,FALSE POSITIVE
kepler,6863839,1.926353494,2.5305,185.1,FALSE POSITIVE
kepler,7296086,0.890737359,1.9257,195.8,FALSE POSITIVE
kepler,11389771,5.41908491,2.3379,231.0,CANDIDATE
kepler,11599038,7.01733571,3.567,255.5,CANDIDATE
kepler,11193263,6.91134223,5.6743,201.7,CANDIDATE
kepler,11027624,394.6249514,24.108,2013.3,CANDIDATE
kepler,11032227,7.19304935,3.407,255.3,CANDIDATE
kepler,8751933,86.64764448,4.2326,7311.6,CANDIDATE
kepler,8630788,36.33750453,7.06,2828.4,CANDIDATE
kepler,8630788,14.64613058,5.688,593.5,CANDIDATE
kepler,8630788,148.272013,4.192,1707.4,CANDIDATE
kepler,8823426,1.506507172,4.5346,880.9,FALSE POSITIVE
kepler,4070376,1.634614356,3.4422,19762.0,FALSE POSITIVE
kepler,4078157,16.025018977,3.8828,29090.0,FALSE POSITIVE
kepler,4164994,10.50682978,3.7769,13356.0,CANDIDATE
kepler,4480676,0.711966971,2.0221,6227.5,FALSE POSITIVE
kepler,4079535,17.72724392,4.1073,16878.0,FALSE POSITIVE
kepler,6766634,321.2124365,4.012,2358.6,CANDIDATE
kepler,6774826,7.13895376,4.568,254.2,FALSE POSITIVE
kepler,5652237,4.4645454,2.8823,194.3,FALSE POSITIVE
kepler,7211469,11.29689442,4.623,198.5,CANDIDATE
kepler,7375795,19.30112039,6.0752,232.3,FALSE POSITIVE
kepler,7255336,1.20320092,1.9197,2807.1,FALSE POSITIVE
kepler,7831264,5.968724048,3.651,510.6,CANDIDATE
kepler,7802136,10.980246199,3.74464,50078.0,FALSE POSITIVE
kepler,7532973,2.144632238,6.2701,19837.0,FALSE POSITIVE
kepler,9632895,27.32204488,5.6716,77474.0,FALSE POSITIVE
kepler,7449844,1.152216965,2.2245,12072.0,FALSE POSITIVE
kepler,8766222,5.2972293,3.799,1210.5,FALSE POSITIVE
kepler,8678594,133.460999,11.4997,5032.9,CANDIDATE
kepler,10925104,5.188563677,2.3683,358.7,CANDIDATE
kepler,8678594,15.19423359,3.106,367.8,CANDIDATE
kepler,8703884,14.17098745,3.4804,3070.8,FALSE POSITIVE
kepler,8560840,31.9734169,13.262,1414.4,FALSE POSITIVE
kepler,4076098,3.990105908,2.4108,6154.9,CANDIDATE
kepler,4551328,0.52205862,2.0847,1381.3,FALSE POSITIVE
kepler,4282872,10.035381809,3.4062,2829.7,CANDIDATE
kepler,4639868,53.100942624,2.2868,19981.0,FALSE POSITIVE
kepler,10555375,5.80181368,4.119,269.6,FALSE POSITIVE
kepler,4372768,15.6402515,6.222,800.3,FALSE POSITIVE
kepler,7375795,0.691666384,1.9603,35.6,FALSE POSITIVE
kepler,7211221,5.62154315,2.4143,172.3,CANDIDATE
kepler,7025526,1.074106954,1.9797,64.5,FALSE POSITIVE
kepler,9451127,5.117401517,4.3056,62929.0,FALSE POSITIVE
kepler,9446824,4.20233673,3.6973,45982.0,FALSE POSITIVE
kepler,11356260,8.50698069,2.938,295.5,CANDIDATE
kepler,11044770,15.60865244,6.26,311.4,FALSE POSITIVE
kepler,11600889,0.669310092,1.6274,131.8,CANDIDATE
kepler,11197126,4.494498254,1.9742,248.2,FALSE POSITIVE
kepler,11043167,44.9306706,6.539,438.4,CANDIDATE
kepler,8612847,14.13175309,4.0136,1033.0,CANDIDATE
kepler,8552583,1.061934816,3.2551,437.2,FALSE POSITIVE
kepler,8547140,11.41926141,3.9908,915.6,CANDIDATE
kepler,8519253,5.93821065,2.5128,522.5,FALSE POSITIVE
kepler,8813698,268.9410974,5.4434,9010.2,CANDIDATE
kepler,8757910,0.655001616,1.8136,271.2,FALSE POSITIVE
kepler,4074736,80.9669561,2.5276,4733.0,CANDIDATE
kepler,4072526,33.1996355,5.022,1112.5,CANDIDATE
kepler,4150539,8.65306587,4.486,1048.1,FALSE POSITIVE
kepler,4274548,6.80082032,1.9883,699.9,CANDIDATE
kepler,4455231,19.30581662,4.2902,709.1,CANDIDATE
kepler,8953257,3.221785738,3.3411,46379.0,FALSE POSITIVE
kepler,8971432,0.6243875,1.92102,36855.0,FALSE POSITIVE
kepler,9278553,18.610092584,4.98308,50834.0,FALSE POSITIVE
kepler,9527915,13.22175358,2.7884,876.5,CANDIDATE
kepler,9143254,1.137525054,2.68228,18006.0,FALSE POSITIVE
kepler,8949247,23.799939273,5.02319,60186.0,FALSE POSITIVE
kepler,11336883,7.16893064,4.6766,112.8,CANDIDATE
kepler,11336883,54.325574,9.86,44.2,CANDIDATE
kepler,11336883,20.01959599,7.0,,CANDIDATE
kepler,12506351,1.22775877,2.7545,46148.0,FALSE POSITIVE
kepler,7622486,40.24649897,6.0203,159410.0,FALSE POSITIVE
kepler,7622486,2.27999662,5.7777,12831.0,FALSE POSITIVE
kepler,9705459,2.48658617,2.7189,42122.0,FALSE POSITIVE
kepler,8564587,5.729317577,1.1816,865.4,CANDIDATE
kepler,10925104,11.776132317,2.8971,1430.8,CANDIDATE
kepler,8564587,11.60908533,2.2603,489.3,CANDIDATE
kepler,8631160,162.0479502,9.8974,4840.5,CANDIDATE
kepler,8552498,0.530967162,3.3659,244.9,FALSE POSITIVE
kepler,8806072,40.05881661,5.595,1239.4,CANDIDATE
kepler,4455231,6.09747233,3.431,217.6,CANDIDATE
kepler,4455231,56.637918,6.172,589.7,CANDIDATE
kepler,4285107,2.243016513,2.721,299.6,FALSE POSITIVE
kepler,4150624,8.6531216,4.39,654.8,FALSE POSITIVE
kepler,8972058,8.99088621,4.2447,469.7,CANDIDATE
kepler,9346253,34.064566412,9.6114,28450.0,FALSE POSITIVE
kepler,9002237,4.350087749,2.6428,23593.0,FALSE POSITIVE
kepler,9288786,1.744101106,1.5497,9681.4,FALSE POSITIVE
kepler,8958035,7.981187121,1.8071,7609.5,FALSE POSITIVE
kepler,9040849,4.118775582,3.76,2647.7,FALSE POSITIVE
kepler,9202151,1.694740233,1.6864,1446.8,CANDIDATE
kepler,7842610,0.971933156,1.9265,4786.0,FALSE POSITIVE
kepler,7830637,121.5991278,15.1596,10537.0,FALSE POSITIVE
kepler,4760746,15.068060768,3.3011,19387.0,CANDIDATE
kepler,7832356,7.886632468,5.2147,6331.2,CANDIDATE
kepler,9643874,8.027681123,3.0942,8725.4,CANDIDATE
kepler,8800954,704.962626,18.003,2319.1,CANDIDATE
kepler,8583696,50.28635977,6.3212,1119.3,CANDIDATE
kepler,8804283,22.79020351,5.0394,617.9,CANDIDATE
kepler,8804283,13.26079792,3.912,199.4,CANDIDATE
kepler,8552565,1.061932545,2.1429,133.6,FALSE POSITIVE
kepler,4155328,127.8334997,10.914,1829.9,CANDIDATE
kepler,4077526,10.21864532,3.802,445.3,CANDIDATE
kepler,4077526,15.573637,5.326,468.1,CANDIDATE
kepler,4077526,40.1015561,5.246,550.0,CANDIDATE
kepler,4077526,4.45814897,2.867,188.1,CANDIDATE
kepler,8937021,5.663621501,1.2968,1225.0,FALSE POSITIVE
kepler,8935810,6.230335,1.6493,1449.2,CANDIDATE
kepler,2441495,12.49340725,2.2614,715.7,CANDIDATE
kepler,9455556,6.62643441,3.1752,814.6,CANDIDATE
kepler,9455556,3.70122061,2.523,327.4,CANDIDATE
kepler,9427402,6.247030799,1.4848,1496.6,CANDIDATE
kepler,3732821,13.73474071,2.769,746.4,CANDIDATE
kepler,3962440,700.00298217,7.6525,3245.9,CANDIDATE
kepler,3534076,272.0868353,2.7145,5572.0,CANDIDATE
kepler,3962357,14.55387488,6.973,319.7,CANDIDATE
